time,r_value
0.0,-3.865400114328006e-34
0.020202020202020204,-0.3391695492846867
0.04040404040404041,-0.6389469275274903
0.06060606060606061,-0.9009097872555567
0.08080808080808081,-1.1266236625235473
0.10101010101010101,-1.3176413492387282
0.12121212121212122,-1.4755022854860596
0.1414141414141414,-1.601731931853282
0.16161616161616163,-1.6978411517560075
0.18181818181818182,-1.765325591762809
0.20202020202020202,-1.8056650619203065
0.2222222222222222,-1.8203229160782575
0.24242424242424243,-1.8107454322146452
0.26262626262626265,-1.778361192760768
0.2828282828282828,-1.7245804649263277
0.30303030303030304,-1.6507945810245173
0.32323232323232326,-1.5583753187971128
0.3434343434343434,-1.4486742817395584
0.36363636363636365,-1.3230222794260573
0.3838383838383838,-1.1827287078346602
0.40404040404040403,-1.029080929672354
0.42424242424242425,-0.8633436547001498
0.4444444444444444,-0.6867583200581735
0.46464646464646464,-0.5005424705907519
0.48484848484848486,-0.30588913917150384
0.5050505050505051,-0.10396622702842949
0.5252525252525253,0.10408411593100537
0.5454545454545454,0.3171461107947731
0.5656565656565656,0.5341309693212051
0.5858585858585859,0.7539775136138946
0.6060606060606061,0.97565279579661
0.6262626262626263,1.19815271768821
0.6464646464646465,1.420502650477549
0.6666666666666666,1.6417580543983927
0.6868686868686869,1.861005098404329
0.7070707070707071,2.0773612798436774
0.7272727272727273,2.2899760441343986
0.7474747474747475,2.4980314044390113
0.7676767676767676,2.7007425613394984
0.7878787878787878,2.897358522512221
0.8080808080808081,3.087162722402828
0.8282828282828283,3.2694736419011687
0.8484848484848485,3.443645428016203
0.8686868686868687,3.6090685135509104
0.8888888888888888,3.765170236777207
0.9090909090909091,3.911415461110856
0.9292929292929293,4.047307194786368
0.9494949494949495,4.172387210531931
0.9696969696969697,4.286236665244303
0.98989898989899,4.388476719663733
1.0101010101010102,4.478769158048874
1.0303030303030303,4.5568170078516905
1.0505050505050506,4.622365159392368
1.0707070707070707,4.675200985534228
1.0909090909090908,4.715154961358633
1.1111111111111112,4.7421012838399115
1.1313131313131313,4.7559584915202535
1.1515151515151516,4.75669008418463
1.1717171717171717,4.744305142535701
1.1919191919191918,4.71885894786873
1.2121212121212122,4.680453601746496
1.2323232323232323,4.6292386456741985
1.2525252525252526,4.565411680774369
1.2727272727272727,4.489218987461797
1.292929292929293,4.4009561451184185
1.3131313131313131,4.300968651768246
1.3333333333333333,4.189652543752269
1.3535353535353536,4.067455015403367
1.3737373737373737,3.93487503872123
1.393939393939394,3.79246398304725
1.4141414141414141,3.640826234739458
1.4343434343434343,3.480619816847412
1.4545454545454546,3.3125570087871177
1.4747474747474747,3.137404966015946
1.494949494949495,2.9559863397075317
1.5151515151515151,2.7691798964266976
1.5353535353535352,2.5779211378043545
1.5555555555555556,2.383202920212415
1.5757575757575757,2.186076074438714
1.595959595959596,1.987650025361905
1.6161616161616161,1.7890934116263868
1.6363636363636365,1.5916347053171989
1.6565656565656566,1.3965628316349499
1.6767676767676767,1.2052277885707114
1.696969696969697,1.0190412665809407
1.7171717171717171,0.839477268262391
1.7373737373737375,0.6680727280270159
1.7575757575757576,0.506428131776891
1.7777777777777777,0.35620813657911515
1.797979797979798,0.21914219034072446
1.8181818181818181,0.09702515148361066
1.8383838383838385,-0.008282091380579584
1.8585858585858586,-0.09485199977552193
1.878787878787879,-0.16068976568531293
1.898989898989899,-0.203732691879551
1.9191919191919191,-0.22184957223843066
1.9393939393939394,-0.21284007207782835
1.9595959595959596,-0.17443410847439222
1.97979797979798,-0.10429123059062982
2.0,-8.786732110320287e-34
