time,r_value
306.78814262770766,21.50176739094579
308.5214089702371,21.62200365745579
310.2546753127665,21.742038248377312
311.9879416552959,21.861866359856972
313.72120799782533,21.98148317371186
315.45447434035475,22.100883858051308
317.18774068288417,22.220063567898784
318.9210070254136,22.33901744581374
320.654273367943,22.45774062251343
322.3875397104724,22.576228217494798
324.12080605300184,22.694475339656286
325.8540723955313,22.812477087919728
327.58733873806074,22.93022855185213
329.32060508059016,23.0477248122876
331.0538714231196,23.16496094194913
332.787137765649,23.281932006070477
334.5204041081784,23.39863306301801
336.25367045070783,23.51505916491252
337.98693679323725,23.63120535825113
339.72020313576667,23.74706668452909
341.4534694782961,23.862638180861683
343.1867358208255,23.97791488060596
344.9200021633549,24.09289181398275
346.65326850588434,24.207564008698366
348.38653484841376,24.321926490566515
350.1198011909432,24.435974284130147
351.8530675334726,24.54970241328329
353.586333876002,24.663105901892916
355.3196002185315,24.776179774420765
357.0528665610609,24.888919056545173
358.7861329035903,25.001318775783005
360.51939924611975,25.113373962111417
362.25266558864917,25.225079648589723
363.9859319311786,25.336430871981275
365.719198273708,25.447422673375282
367.4524646162374,25.558050098808657
369.18573095876684,25.6683081998879
370.91899730129626,25.778192034410885
372.6522636438257,25.887696666988763
374.3855299863551,25.996817169667786
376.1187963288845,26.10554862255115
377.85206267141393,26.213886114420855
379.58532901394335,26.32182474335956
381.31859535647277,26.429359617372402
383.0518616990022,26.53648585500886
384.7851280415316,26.643198585984603
386.5183943840611,26.749492951803372
388.2516607265905,26.85536410637874
389.9849270691199,26.960807216656054
391.71819341164934,27.065817463234243
393.45145975417876,27.17039004098762
395.1847260967082,27.274520159687835
396.9179924392376,27.378203044625632
398.651258781767,27.481433937232726
400.38452512429643,27.584208095703673
402.11779146682585,27.686520795617657
403.85105780935527,27.788367330560437
405.5843241518847,27.889743012746088
407.3175904944141,27.99064317363891
409.0508568369435,28.09106316457527
410.78412317947294,28.190998357385453
412.51738952200236,28.290444145015478
414.2506558645318,28.389395942148973
415.9839222070612,28.487849185829013
417.7171885495907,28.585799336079994
419.4504548921201,28.68324187652944
421.1837212346495,28.780172315029855
422.91698757717893,28.876586184280615
424.65025391970835,28.97247904244978
426.38352026223777,29.067846473795946
428.1167866047672,29.162684089290067
429.8500529472966,29.256987527237374
431.583319289826,29.35075245389917
433.31658563235544,29.44397456411465
435.04985197488486,29.536649581922827
436.7831183174143,29.628773261184335
438.5163846599437,29.720341386203255
440.2496510024731,29.81134977234901
441.98291734500253,29.901794266678184
443.71618368753195,29.991670748556388
445.44945003006137,30.080975130280066
447.1827163725908,30.16970335769842
448.91598271512026,30.25785141083519
450.6492490576497,30.345415304510485
452.3825154001791,30.432391088962728
454.1157817427085,30.518774850470415
455.84904808523794,30.604562711974012
457.58231442776736,30.689750833697747
459.3155807702968,30.774335413771542
461.0488471128262,30.85831268885277
462.7821134553556,30.94167893474818
464.51537979788503,31.02443046703568
466.24864614041445,31.106563641686236
467.98191248294387,31.188074855685713
469.7151788254733,31.268960547656654
471.4484451680027,31.349217198480243
473.1817115105321,31.428841331918083
474.91497785306154,31.507829515234008
476.64824419559096,31.586178359816028
478.3815105381204,31.663884521798103
480.11477688064986,31.74094470268202
481.8480432231793,31.81735564995921
483.5813095657087,31.893114157732676
485.3145759082381,31.96821706733871
487.04784225076753,32.04266126796887
488.78110859329695,32.11644369729175
490.51437493582637,32.18956134207486
492.2476412783558,32.26201123880647
493.9809076208852,32.33379047431744
495.7141739634146,32.404896186403086
497.44744030594404,32.475325564445
499.18070664847346,32.54507585003297
500.9139729910029,32.614144337586744
502.6472393335323,32.68252837497789
504.3805056760617,32.750225364151724
506.11377201859113,32.81723276174905
507.84703836112055,32.883548079728065
509.58030470365,32.949168885986225
511.31357104617945,33.014092804982056
513.0468373887088,33.078317518356975
514.7801037312382,33.14184076555722
516.5133700737676,33.20466034445564
518.2466364162971,33.26677411197356
519.9799027588265,33.328179984702615
521.7131691013559,33.388875939526606
523.4464354438853,33.448860014243365
525.1797017864149,33.50813030818656
526.9129681289443,33.5666849828476
528.6462344714737,33.624522262497436
530.3795008140031,33.681640434808436
532.1127671565325,33.73803785147621
533.846033499062,33.793712928841465
535.5792998415914,33.84866414851188
537.3125661841208,33.90289005798392
539.0458325266502,33.95638927126469
540.7790988691796,34.0091604694938
542.512365211709,34.06120240156519
544.2456315542385,34.11251388474899
545.9788978967679,34.16309380531337
547.7121642392973,34.212941119146414
549.4454305818267,34.26205485237787
551.1786969243561,34.310434102001125
552.9119632668856,34.35807803649498
554.645229609415,34.40498589644549
556.3784959519444,34.45115699516787
558.1117622944738,34.49659071932826
559.8450286370032,34.54128652956568
561.5782949795326,34.585243961113754
563.3115613220621,34.62846262442266
565.0448276645915,34.670942205780946
566.7780940071209,34.71268246793733
568.5113603496503,34.75368325072262
570.2446266921797,34.793944471671516
571.9778930347092,34.833466126644474
573.7111593772386,34.87224829044957
575.444425719768,34.9102911174643
577.1776920622974,34.947594842257494
578.9109584048268,34.98415978021108
580.6442247473562,35.019986328142004
582.3774910898857,35.05507496492408
584.1107574324151,35.08942625210975
585.8440237749445,35.12304083455206
587.577290117474,35.15591944102636
589.3105564600035,35.18806288485232
591.0438228025329,35.219472064515635
592.7770891450623,35.25014796428993
594.5103554875917,35.28009165485863
596.2436218301211,35.309304293936755
597.9768881726505,35.33778712689283
599.71015451518,35.36554148737064
601.4434208577094,35.392568797911224
603.1766872002388,35.41887057057455
604.9099535427682,35.4444484075615
606.6432198852976,35.46930400183565
608.3764862278271,35.493439137745135
610.1097525703565,35.5168556916445
611.8430189128859,35.53955563251653
613.5762852554153,35.56154102259413
615.3095515979447,35.58281401798213
617.0428179404742,35.60337686927919
618.7760842830036,35.62323192219958
620.509350625533,35.64238161819509
622.2426169680624,35.66082849507684
623.9758833105918,35.678575187637115
625.7091496531212,35.69562442827129
627.4424159956507,35.71197904759957
629.1756823381801,35.727641975088915
630.9089486807095,35.74261623967489
632.6422150232389,35.75690497038343
634.3754813657683,35.77051139695279
636.1087477082978,35.783438850455305
637.8420140508272,35.79569076391935
639.5752803933566,35.807270672951056
641.308546735886,35.818182216356234
643.0418130784154,35.828429136762246
644.7750794209448,35.83801528123974
646.5083457634743,35.84694460192467
648.2416121060037,35.85522115663996
649.9748784485332,35.862849109517484
651.7081447910626,35.86983273161987
653.441411133592,35.876176401562354
655.1746774761215,35.88188460613457
656.9079438186509,35.88696194092251
658.6412101611803,35.89141311093028
660.3744765037097,35.89524293120198
662.1077428462391,35.89845632744355
663.8410091887686,35.9010583366446
665.574275531298,35.90305410770033
667.3075418738274,35.904448902033266
669.0408082163568,35.9052480942152
670.7740745588862,35.90545717258901
672.5073409014157,35.90508173989044
674.2406072439451,35.90412751387007
675.9738735864745,35.90260032791509
677.7071399290039,35.90050613167114
679.4404062715333,35.89785099166421
681.1736726140628,35.894641091922416
682.9069389565922,35.890882734597916
684.6402052991216,35.886582340588724
686.373471641651,35.88174645016058
688.1067379841804,35.87638172356871
689.8400043267098,35.87049494167985
691.5732706692393,35.864093006593926
693.3065370117687,35.85718294226595
695.0398033542981,35.84977189512793
696.7730696968275,35.84186713471065
698.5063360393569,35.8334760542655
700.2396023818864,35.82460617138644
701.9728687244158,35.8152651286317
703.7061350669452,35.80546069414573
705.4394014094746,35.795200762281006
707.172667752004,35.7844933542199
708.9059340945334,35.773346618596484
710.639200437063,35.76176883211846
712.3724667795924,35.74976840018889
714.1057331221218,35.73735385752819
715.8389994646512,35.724533868795795
717.5722658071807,35.71131722921221
719.3055321497101,35.697712865180726
721.0387984922395,35.68372983490925
722.7720648347689,35.66937732903226
724.5053311772983,35.654664671232595
726.2385975198277,35.63960131886326
727.9718638623572,35.62419686356934
729.7051302048866,35.60846103190984
731.438396547416,35.5924036859795
733.1716628899454,35.57603482403067
734.9049292324748,35.55936458109511
736.6381955750043,35.542403229605945
738.3714619175337,35.52516118001939
740.1047282600631,35.50764898143666
741.8379946025925,35.48987732222581
743.5712609451219,35.47185703064362
745.3045272876514,35.45359907545736
747.0377936301808,35.43511456656666
748.7710599727102,35.41641475562545
750.5043263152396,35.397511036663694
752.237592657769,35.37841494670929
753.9708590002984,35.35913816640993
755.7041253428279,35.339692520654886
757.4373916853573,35.320089979196915
759.1706580278867,35.30034265727414
760.9039243704161,35.280462816231775
762.6371907129455,35.26046286414407
764.370457055475,35.24035535643617
766.1037233980044,35.22015299650589
767.8369897405338,35.19986863634563
769.5702560830632,35.17951527716417
771.3035224255926,35.15910607000853
773.0367887681222,35.138654316385875
774.7700551106516,35.11817346888529
776.503321453181,35.09767713179966
778.2365877957104,35.0771790617475
779.9698541382398,35.05669316829483
781.7031204807693,35.03623351457702
783.4363868232987,35.0158143179206
785.1696531658281,34.995449950465165
786.9029195083575,34.975154939785135
788.6361858508869,34.95494396951173
790.3694521934164,34.93483187995473
792.1027185359458,34.91483366872428
793.8359848784752,34.89496449135289
795.5692512210046,34.875239661917114
797.302517563534,34.855674653659534
799.0357839060634,34.83628509961052
800.7690502485929,34.817086793210095
802.5023165911223,34.79809568892982
804.2355829336517,34.77932790289459
805.9688492761811,34.760799713504554
807.7021156187105,34.74252756205686
809.43538196124,34.72452805336758
811.1686483037694,34.706817956393564
812.9019146462988,34.689414204854245
814.6351809888282,34.67233389785348
816.3684473313576,34.655594300501434
818.101713673887,34.639212844536445
819.8349800164165,34.623207128946795
821.5682463589459,34.60759492059264
823.3015127014753,34.59239415482781
825.0347790440047,34.57762293612165
826.7680453865341,34.56329953868093
828.5013117290636,34.54944240707159
830.234578071593,34.536070156840694
831.9678444141224,34.52320157513824
833.7011107566518,34.510855621338955
835.4343770991813,34.49905142766422
837.1676434417108,34.48780829980386
838.9009097842402,34.47714571753802
840.6341761267696,34.467083335359064
842.367442469299,34.45764098309328
844.1007088118284,34.448838666522875
845.8339751543579,34.44069656800775
847.5672414968873,34.43323504710735
849.3005078394167,34.42647464120255
851.0337741819461,34.420436066117446
852.7670405244755,34.415140216741236
854.500306867005,34.410608167650096
856.2335732095344,34.40686117372896
857.9668395520638,34.40392067079341
859.7001058945932,34.40180827621155
861.4333722371226,34.40054578952578
863.166638579652,34.40015519307471
864.8999049221815,34.40065865261499
